6,54,78,99,95,81,35,93,94,89,100,41,18,46,62,36,40,88,52,27,86,39,50,37,83,20,1,51,17,33,68,4,45,8,29,24,11,73,19,47,5,92,26,87,23,79,59,14,66,25,12,80,57,9,7,10,3,90,15,71,53,72,56,22,60,28,30,96,97,21,34,49,98,42,75,31,2,44,48,91,84,63,64,55,67,58,65,61,74,16,32,69,43,76,85,82,70,77,13,38,6,54
40,41,61,46,77,63,39,27,10,60,59,18,68,93,21,78,45,75,29,24,6,11,20,1,51,4,73,47,19,80,92,8,94,87,26,23,79,98,14,66,25,12,62,9,54,7,88,3,90,86,57,100,15,53,52,56,22,28,96,34,97,83,17,89,49,58,33,42,81,31,71,44,48,84,91,64,55,35,95,67,65,99,50,74,36,16,32,69,72,37,43,30,2,76,85,70,82,5,13,38,40,41
21,40,63,71,98,58,59,2,27,10,62,80,43,49,18,75,68,46,52,60,45,61,15,29,82,13,6,41,20,1,12,4,73,47,19,92,8,87,24,23,79,11,66,77,51,54,7,88,3,25,86,57,9,100,90,26,53,56,22,96,28,34,97,83,17,89,33,42,81,39,31,78,44,84,64,93,55,67,65,99,48,74,36,91,16,32,14,50,69,72,37,95,38,30,76,35,94,85,70,5,21,40
53,54,68,67,99,81,66,89,100,36,52,12,33,37,86,85,88,30,93,87,64,78,28,94,10,26,46,51,27,62,63,18,45,24,41,17,15,35,29,11,59,73,19,47,92,57,39,95,23,79,14,75,77,83,9,7,40,3,80,20,90,71,5,72,98,56,22,96,97,21,4,49,34,42,8,25,58,31,1,6,2,44,48,84,91,55,60,65,74,16,32,69,61,43,76,82,70,13,38,50,53,54
49,54,99,46,81,51,89,100,85,52,9,86,39,88,30,93,87,13,78,14,94,35,24,68,11,26,45,62,41,15,29,25,59,27,73,19,47,92,57,17,10,23,79,95,66,77,80,21,83,90,18,7,3,53,56,71,28,40,22,96,48,34,97,5,75,6,42,1,31,63,44,33,91,84,4,2,8,36,55,67,98,65,37,72,74,16,32,64,60,69,38,20,43,58,76,70,82,61,12,50,49,54
49,53,68,67,46,51,66,36,9,33,37,39,12,50,13,15,14,27,28,26,63,11,62,45,18,24,29,64,17,59,41,73,19,47,92,87,89,23,79,10,75,77,83,90,54,7,3,80,57,100,71,72,98,5,56,52,22,96,40,48,20,97,86,21,34,88,42,81,58,31,25,2,44,78,84,91,93,55,35,4,65,99,8,74,16,32,60,69,1,38,95,43,30,76,6,94,85,82,70,61,49,53
40,53,68,63,67,66,36,12,37,33,50,64,28,10,26,51,46,18,27,59,60,45,61,24,15,29,6,11,41,20,1,4,73,47,19,92,8,62,87,23,79,39,14,77,75,9,54,7,88,80,3,90,86,57,100,71,72,56,98,52,22,96,97,83,17,49,89,34,42,81,25,31,58,78,44,48,2,84,21,93,91,55,35,65,99,74,16,32,69,95,43,30,76,94,85,82,70,13,5,38,40,53
9,53,68,67,64,12,38,91,89,36,18,33,37,62,40,11,90,10,50,46,48,28,14,13,27,51,66,1,20,6,26,4,47,17,39,63,59,45,29,8,24,41,49,87,73,5,19,92,23,79,75,15,77,88,54,7,3,80,57,71,100,98,72,61,21,56,52,22,60,96,35,97,34,83,58,42,81,25,31,2,44,84,93,86,55,65,99,74,30,32,78,16,69,95,43,76,85,82,94,70,9,53
48,71,49,52,75,68,46,13,62,15,45,29,12,59,41,73,9,19,27,47,92,87,17,23,79,98,66,77,90,21,24,83,54,7,51,3,11,57,100,25,14,53,56,88,6,86,22,96,28,80,1,18,34,97,26,5,4,42,89,2,81,40,8,31,10,63,78,33,44,64,91,84,39,93,20,55,35,67,65,99,36,37,72,74,16,32,38,50,69,95,43,30,60,76,58,82,94,85,70,61,48,71
38,41,46,77,60,89,18,39,62,40,61,27,20,1,6,68,17,4,93,78,45,29,8,36,24,11,51,87,73,19,47,5,92,94,26,23,79,59,14,66,25,12,80,9,54,7,10,3,88,90,57,100,15,71,53,37,52,56,22,28,96,83,21,97,34,49,42,72,81,98,31,2,44,48,84,33,63,91,64,55,95,86,67,65,99,58,50,75,74,16,32,35,30,69,43,76,85,82,70,13,38,41
37,79,26,24,72,25,46,68,62,45,29,59,11,41,51,27,73,17,19,47,92,87,23,18,39,14,66,12,77,80,21,83,9,54,7,3,90,57,100,15,40,89,36,53,28,52,56,71,22,96,86,88,5,75,97,34,49,42,81,31,6,44,78,63,1,48,33,84,2,93,64,91,55,35,98,67,4,8,65,99,50,10,60,74,16,32,69,95,58,20,43,61,30,76,94,85,70,82,13,38,37,79
