56,76,77,95,78,36,51,40,26,79,82,88,46,87,61,55,57,54,67,73,20,62,19,74,28,6,52,16,59,21,13,48,14,42,44,47,91,90,32,60,39,70,10,45,85,38,34,17,99,100,18,33,81,1,97,25,23,43,37,71,93,89,22,64,30,2,53,68,27,92,49,41,96,5,72,66,12,63,31,11,58,84,86,65,80,15,50,98,35,24,9,75,7,29,83,69,94,3,4,8,56,76
52,100,51,46,19,38,6,13,18,20,55,53,48,14,26,39,47,1,15,92,82,29,57,64,36,24,43,25,70,54,56,95,40,99,77,84,90,97,28,94,62,41,34,44,35,87,17,22,4,30,21,59,91,80,5,86,79,42,45,7,23,8,3,61,83,72,71,37,73,89,63,11,96,50,88,69,16,31,74,33,85,9,75,58,81,10,76,12,98,2,66,78,65,93,67,68,60,27,32,49,52,100
52,64,23,10,69,49,91,28,79,89,7,35,50,80,90,66,63,73,4,67,22,6,32,25,13,65,83,45,33,71,15,11,19,42,40,56,57,31,54,39,12,3,20,74,95,100,46,60,97,55,88,24,92,36,86,8,81,53,43,30,51,98,77,47,62,1,84,16,70,18,27,99,72,82,38,85,59,96,34,37,75,14,44,48,29,58,68,78,2,61,9,26,5,21,41,76,17,93,87,94,52,64
46,52,53,19,14,38,76,77,51,48,18,6,26,44,13,64,15,70,57,24,42,43,55,39,28,40,27,1,35,79,33,56,73,95,82,25,97,61,41,12,63,84,59,21,47,30,10,32,93,80,9,20,5,66,45,91,78,90,67,81,50,4,75,98,85,11,60,92,74,87,17,8,72,23,88,2,69,94,68,36,58,37,96,86,34,62,31,54,100,3,29,65,83,16,71,7,49,89,99,22,46,52
38,64,52,18,79,69,13,19,76,14,77,87,12,39,11,94,53,44,6,70,33,26,65,71,32,24,20,96,10,35,31,78,4,48,37,15,29,100,99,17,43,89,72,63,47,93,36,56,74,49,23,59,62,27,88,57,83,16,58,51,46,21,50,54,25,42,2,9,92,3,22,34,85,90,82,68,81,7,84,55,75,66,80,41,28,61,5,60,1,45,30,98,8,91,95,40,97,67,86,73,38,64
33,45,56,90,91,16,46,10,61,78,15,18,44,29,95,79,6,94,59,88,73,67,66,36,62,77,37,57,98,34,35,86,76,30,11,21,80,93,38,97,1,51,87,22,19,70,2,4,58,85,99,42,92,31,40,74,54,25,24,28,41,23,47,84,60,5,13,100,82,8,69,12,81,50,49,89,55,52,96,43,27,26,63,32,75,53,3,9,14,7,48,83,39,17,64,68,65,72,71,20,33,45
31,52,15,51,28,6,48,38,53,14,89,30,19,46,44,76,43,18,77,69,90,25,35,33,40,24,13,85,95,32,26,84,79,1,72,71,70,57,47,42,29,21,49,73,39,45,92,16,7,12,36,88,37,58,50,99,97,78,4,20,62,41,5,23,74,9,55,59,75,3,64,56,61,60,66,81,67,83,34,91,87,82,8,17,27,98,54,2,65,22,100,86,94,93,10,68,80,11,63,96,31,52
18,73,19,28,51,52,14,74,39,34,26,53,33,38,44,76,48,13,16,42,46,63,45,57,32,43,40,91,55,77,23,66,6,27,9,11,37,54,15,12,56,62,85,64,93,99,70,41,94,24,92,88,97,5,96,86,21,61,1,87,65,36,17,75,90,79,67,71,82,100,25,49,31,35,68,89,80,59,47,78,2,81,8,58,95,7,50,20,83,30,10,29,98,72,69,22,60,3,4,84,18,73
3,46,44,26,53,57,38,48,40,63,51,27,13,14,19,30,64,56,52,55,43,76,15,67,18,83,70,9,47,61,6,77,28,78,7,34,29,12,16,49,93,37,79,59,4,41,25,24,5,99,32,42,86,33,71,11,90,88,91,89,92,1,73,36,54,39,45,96,75,84,68,98,35,66,87,65,80,20,74,23,8,72,95,100,60,85,69,94,17,31,97,81,22,82,50,10,21,58,62,2,3,46
85,99,51,38,57,94,46,20,26,44,56,48,40,95,42,19,67,77,53,24,88,55,54,43,82,87,76,15,78,47,30,93,61,59,63,33,69,79,27,13,36,52,35,74,21,6,31,81,12,72,60,45,97,64,25,100,32,71,91,70,65,14,29,23,89,37,16,62,4,5,73,39,80,84,90,98,22,49,1,7,83,75,8,28,3,2,41,9,58,96,18,17,86,66,34,92,50,10,11,68,85,99
