63,83,20,80,85,19,78,38,87,79,75,39,59,61,12,88,17,25,49,13,9,11,99,58,24,60,86,64,43,16,46,95,98,68,66,96,4,5,62,31,3,28,7,10,51,94,22,47,29,44,30,48,37,67,18,81,53,92,54,74,71,93,45,89,26,52,42,76,57,41,72,91,100,69,34,23,33,27,35,65,36,97,2,40,6,90,1,77,55,15,50,8,32,14,70,21,84,82,56,73,63,83
46,99,37,72,70,76,74,73,48,89,52,47,77,23,55,18,71,24,69,29,57,53,56,62,49,25,58,22,1,4,54,8,43,60,10,81,75,68,16,3,63,28,50,85,2,98,86,66,96,51,5,7,95,9,94,67,82,64,59,30,92,12,84,93,78,44,38,19,45,83,61,26,88,42,31,41,91,79,100,34,33,27,65,35,17,36,97,39,40,6,87,11,90,15,13,32,14,21,80,20,46,99
46,82,37,72,70,76,74,73,48,89,52,47,77,23,18,71,24,69,29,55,57,53,56,62,49,25,58,22,1,4,99,8,43,60,10,75,68,54,16,3,63,81,28,50,85,2,98,86,66,96,51,5,7,95,9,94,67,64,59,30,92,12,84,93,78,44,38,19,45,83,61,26,88,42,31,41,91,79,100,34,33,27,65,35,17,36,97,39,40,6,87,11,90,15,13,32,14,21,80,20,46,82
46,62,37,72,70,76,74,73,48,89,52,47,77,23,18,71,24,69,29,57,55,53,56,49,25,50,58,22,44,1,4,99,31,64,63,8,43,54,60,10,81,68,16,3,75,85,2,95,98,86,66,96,51,5,28,7,9,94,67,82,79,30,59,92,12,84,93,38,45,83,61,26,88,42,19,41,91,100,34,33,27,65,35,17,78,36,97,39,40,6,87,11,90,15,13,32,14,80,21,20,46,62
44,96,63,80,21,79,78,64,75,97,59,61,20,31,94,95,99,24,60,62,10,43,50,85,46,98,68,28,86,66,5,3,7,51,19,22,47,29,25,37,30,48,58,4,67,81,53,16,92,54,18,12,74,84,71,93,38,17,45,83,89,26,88,52,42,76,57,72,41,91,69,100,34,33,23,27,35,65,36,49,39,2,40,6,87,11,90,77,55,1,15,13,32,14,70,8,82,56,9,73,44,96
44,62,63,80,79,78,64,75,59,61,20,31,94,95,99,24,60,10,43,85,46,98,68,28,86,66,96,5,3,7,51,19,22,47,29,25,37,30,48,58,4,67,50,81,53,16,92,54,18,12,74,84,71,93,38,17,45,83,89,26,88,52,42,76,57,72,41,91,69,100,34,33,23,27,35,65,36,49,97,39,2,40,6,87,11,90,77,55,1,15,13,32,14,70,8,21,82,56,9,73,44,62
44,46,63,37,72,70,76,80,74,73,48,89,52,47,77,23,79,78,18,71,24,69,29,57,55,53,56,64,49,61,59,25,20,58,22,31,1,4,99,62,8,95,43,54,50,10,81,68,16,3,85,2,75,98,86,66,60,96,5,7,9,51,19,67,82,30,92,12,84,93,38,45,83,28,26,88,42,41,91,100,34,33,27,65,35,17,36,97,39,40,6,87,11,90,15,94,13,32,14,21,44,46
38,85,13,87,84,12,88,17,25,11,58,99,64,86,43,16,63,46,95,98,75,68,66,24,51,96,4,5,62,31,3,28,7,10,94,22,47,29,44,30,48,37,67,18,81,53,92,54,74,9,71,93,78,19,45,83,89,26,52,42,76,41,79,57,72,91,100,69,34,23,33,27,35,65,36,49,97,59,2,40,6,90,1,77,55,61,15,39,60,50,8,32,14,70,80,21,20,82,56,73,38,85
37,96,72,70,76,73,74,21,89,77,23,71,24,62,69,29,97,48,25,1,68,60,99,61,8,59,43,4,10,47,75,3,63,28,85,2,46,98,86,66,5,7,95,94,67,51,22,64,30,58,81,53,16,92,54,18,12,84,93,78,44,38,19,17,45,83,26,88,52,42,31,41,57,91,79,100,34,33,27,35,65,36,49,39,40,6,87,11,90,55,15,13,32,14,80,50,20,82,56,9,37,96
37,72,70,73,74,89,71,69,29,24,62,48,25,23,1,68,60,99,61,8,59,43,4,47,75,63,3,28,85,2,46,98,86,66,96,5,31,95,64,7,10,94,67,51,22,30,44,58,81,53,16,92,54,18,12,84,93,78,38,17,19,45,83,26,88,52,42,76,41,79,57,91,100,34,33,27,35,65,36,77,49,97,39,40,6,87,11,90,50,55,15,13,32,14,80,21,20,82,56,9,37,72
