37,46,73,89,70,72,77,74,76,23,29,71,69,47,24,48,18,52,62,25,53,57,75,1,49,81,55,22,64,94,68,54,8,67,83,58,4,96,90,50,40,93,3,63,97,82,19,92,56,61,45,60,34,35,15,44,66,42,98,65,43,79,95,27,9,100,10,12,14,6,87,51,21,32,17,33,2,99,38,13,26,7,86,39,28,30,91,78,41,20,85,16,80,84,88,59,31,11,36,5,37,46
5,85,13,15,38,7,87,39,12,6,11,14,19,83,20,98,58,88,49,25,10,9,3,65,66,45,36,64,56,16,18,52,47,84,99,35,37,2,69,68,43,86,51,4,100,40,59,57,1,63,17,79,46,31,76,22,93,50,67,30,21,95,71,62,26,96,61,94,23,53,41,81,44,80,82,73,75,92,34,78,60,24,89,77,97,55,29,8,70,54,48,32,91,90,74,28,33,72,27,42,5,85
5,46,15,47,7,6,53,13,14,63,37,70,98,48,89,19,57,20,77,52,29,73,79,72,18,71,81,16,24,74,3,66,55,23,49,96,11,80,67,17,90,69,83,54,1,10,50,4,58,62,25,78,21,87,68,40,22,34,95,94,85,76,2,45,31,61,38,42,64,82,32,93,12,99,91,36,84,43,60,88,35,8,41,9,28,27,65,39,86,59,75,100,56,44,51,92,26,97,33,30,5,46
46,85,47,18,38,87,25,13,70,89,39,37,55,29,52,17,53,77,73,72,57,90,9,88,23,74,62,4,24,98,66,48,93,81,71,69,35,76,12,40,84,100,19,75,54,22,11,1,96,49,36,60,50,3,8,67,94,95,34,83,97,99,59,82,92,65,26,45,5,20,32,21,86,16,43,58,6,10,15,51,42,78,44,2,56,28,33,14,63,91,30,41,31,79,80,64,61,27,68,7,46,85
37,63,73,24,72,89,74,77,70,23,76,80,71,69,79,29,78,59,61,48,60,44,20,43,25,45,10,1,46,62,47,57,36,8,5,75,52,4,19,18,22,28,100,31,53,68,35,33,85,97,90,15,67,34,32,94,58,27,81,54,98,92,12,49,30,91,40,7,65,86,14,26,87,17,96,93,6,9,64,55,3,88,83,16,50,51,99,2,39,56,13,95,84,38,41,82,21,42,11,66,37,63
46,63,80,79,78,24,18,47,70,53,44,45,89,20,52,61,75,73,77,57,43,29,37,59,49,72,55,71,69,74,98,81,48,23,58,36,96,90,95,54,19,22,66,25,12,83,85,8,15,62,31,1,64,65,100,5,38,67,87,82,14,28,56,21,6,35,97,34,86,60,93,42,88,39,99,68,76,92,50,9,94,26,10,27,3,2,40,32,7,16,30,33,91,11,17,51,13,4,41,84,46,63
64,93,94,76,23,80,73,37,75,44,70,63,29,72,89,78,74,62,77,95,69,20,48,79,71,31,24,92,47,28,59,15,10,51,43,18,17,35,99,45,46,14,52,61,13,3,8,4,5,40,6,19,83,36,25,56,97,49,41,22,66,68,85,34,1,58,26,11,84,54,65,16,7,2,100,30,90,86,67,91,32,53,42,96,9,82,27,81,87,60,21,39,33,12,50,98,55,88,38,57,64,93
37,44,73,72,70,89,77,74,24,23,76,63,71,69,29,80,78,79,61,59,60,48,43,45,25,20,1,36,10,47,4,57,7,33,68,18,31,30,83,34,67,26,46,32,54,100,28,8,92,19,75,53,62,99,56,94,58,64,55,81,49,22,97,27,35,86,84,15,5,51,85,17,41,42,14,96,21,16,9,13,65,52,95,98,40,87,50,66,39,2,3,93,82,12,91,11,38,6,88,90,37,44
1,5,7,15,76,13,6,73,14,89,72,74,70,69,77,3,29,37,18,23,24,71,17,4,63,16,20,62,35,45,64,19,98,11,2,25,56,10,46,52,75,49,12,22,8,47,85,42,79,55,58,80,60,97,90,28,48,36,78,91,100,84,40,51,54,31,82,87,88,41,66,92,93,59,95,32,96,33,21,26,53,81,30,83,65,9,57,39,68,38,44,67,43,94,34,61,27,86,99,50,1,5
82,99,45,93,65,7,55,69,98,85,34,81,51,68,15,74,12,56,71,83,76,87,26,96,42,44,75,73,17,48,5,52,94,4,14,63,31,60,43,3,47,90,23,67,24,6,18,92,91,61,41,20,59,64,9,10,8,13,77,30,53,16,72,80,79,89,58,21,50,33,25,66,37,29,78,84,39,100,54,36,32,35,38,40,19,2,97,49,1,22,27,86,95,11,62,28,70,46,57,88,82,99
63,83,80,75,78,44,79,20,59,87,39,38,61,45,64,52,47,24,19,17,85,43,12,53,60,9,76,49,88,26,62,11,4,13,40,18,100,82,94,69,58,5,28,25,31,55,32,68,42,86,46,81,56,91,27,10,98,50,57,99,34,22,71,92,97,15,36,93,41,29,7,8,37,16,72,84,70,54,95,30,2,35,65,3,73,96,74,48,23,66,21,51,90,1,77,33,6,14,67,89,63,83
46,99,47,18,55,70,53,48,37,89,52,49,93,29,98,90,76,57,77,81,72,65,73,62,83,58,94,82,24,71,23,22,74,75,36,12,25,69,8,35,92,60,66,3,95,96,63,50,59,1,17,54,85,7,10,4,9,67,38,97,19,79,5,40,41,51,26,43,42,32,45,30,31,44,21,61,91,13,68,27,80,84,56,100,16,2,88,64,15,14,39,87,11,86,78,20,6,34,28,33,46,99
46,82,47,18,52,81,70,53,89,55,37,29,73,49,77,48,54,72,57,71,36,90,74,24,83,62,69,96,23,76,22,40,58,95,66,25,98,1,35,94,63,34,43,50,67,8,60,12,93,79,75,10,59,19,38,3,100,65,15,68,56,80,32,21,31,45,17,64,97,6,14,86,7,9,87,39,5,44,2,30,20,13,78,88,85,27,51,92,26,16,4,91,33,41,84,28,99,42,61,11,46,82
46,62,18,53,36,76,47,49,60,96,52,35,81,72,74,55,57,45,23,58,90,95,73,83,34,37,31,40,65,24,64,63,54,82,4,77,32,79,59,15,30,21,22,38,50,44,89,80,66,71,27,93,6,43,87,26,70,67,48,33,12,78,88,20,19,51,14,8,28,39,75,85,99,94,98,2,13,5,10,7,61,16,86,42,25,69,100,91,84,9,92,41,1,3,68,11,29,97,56,17,46,62
44,96,63,80,78,75,64,79,94,76,20,62,61,74,91,59,99,46,30,72,10,3,69,89,47,100,98,21,31,73,32,28,97,26,29,27,25,77,33,15,70,83,45,48,5,34,95,71,2,57,40,65,14,37,17,23,42,6,43,41,81,86,53,67,19,92,13,8,85,93,87,49,88,60,7,66,4,68,22,54,11,1,51,16,50,35,18,38,36,12,90,82,9,24,55,39,84,58,52,56,44,96
