79,80,62,100,20,57,37,35,70,38,9,31,61,99,68,95,94,85,59,10,45,43,30,96,83,13,58,6,11,5,3,49,69,50,7,56,19,16,23,34,67,48,81,18,98,42,33,91,66,75,84,60,86,28,87,14,36,24,82,93,89,44,46,2,4,76,88,65,97,1,74,90,55,29,41,32,22,72,25,15,27,64,8,71,26,63,12,17,39,53,21,52,54,51,47,78,77,92,73,40,79,80
5,80,4,21,54,17,99,37,20,57,10,44,56,9,49,58,35,6,45,50,42,36,51,72,15,39,92,40,94,96,88,79,53,13,41,55,7,52,100,2,70,75,89,27,23,74,68,38,31,90,28,43,83,98,63,8,18,66,22,61,29,78,84,93,71,32,64,69,95,34,67,82,48,97,30,76,26,59,85,91,46,1,86,3,60,65,73,62,19,11,24,87,25,33,14,77,81,47,12,16,5,80
5,79,80,44,4,57,55,75,89,94,21,13,58,85,88,15,54,38,37,56,82,86,62,14,83,74,91,45,99,19,92,10,63,84,100,66,51,27,50,81,64,69,60,49,41,40,6,87,34,1,3,42,70,97,43,72,24,9,28,26,53,17,23,7,36,48,39,98,20,90,18,59,16,71,12,76,52,95,73,46,35,32,30,47,8,22,65,11,67,29,96,31,2,93,61,77,78,25,68,33,5,79
5,50,70,1,12,67,32,88,53,58,54,66,62,14,40,72,36,42,94,11,83,73,29,4,49,10,85,33,69,6,16,65,43,3,100,9,27,64,23,30,34,99,81,74,44,52,86,37,96,79,13,21,51,84,89,35,61,19,60,45,76,80,90,22,48,7,28,26,31,39,15,59,82,2,93,38,17,18,78,91,98,57,8,47,63,95,71,24,97,87,68,77,41,92,75,56,55,46,25,20,5,50
1,5,4,35,58,54,20,90,21,30,49,56,44,8,40,43,70,55,11,86,2,89,31,94,52,91,14,45,50,57,64,10,16,17,95,3,13,88,82,34,9,65,61,23,66,72,93,63,7,39,85,6,29,32,81,62,71,18,83,51,36,96,12,28,76,24,74,84,33,22,68,41,87,59,27,78,60,38,80,15,97,42,92,26,46,53,98,69,25,75,99,77,47,100,67,37,48,79,19,73,1,5
50,80,12,13,14,53,21,88,35,56,9,55,19,32,1,59,84,44,66,15,27,62,4,42,67,68,89,85,24,10,5,17,52,41,3,36,65,93,20,86,70,43,22,95,94,6,61,79,57,31,83,34,96,81,48,58,37,72,60,100,26,73,49,75,23,38,92,63,30,39,51,69,40,90,99,76,47,29,28,33,7,46,18,97,16,64,78,2,25,54,8,91,98,87,74,11,82,71,77,45,50,80
50,79,80,35,85,53,12,1,21,100,75,17,45,94,32,56,89,13,82,38,3,42,48,95,92,14,52,10,34,96,18,67,93,83,6,22,70,65,4,91,59,64,27,73,19,41,87,39,97,15,2,5,69,43,74,68,37,36,40,23,54,44,72,60,30,28,11,57,81,31,90,51,55,46,7,49,78,33,86,16,99,76,63,26,84,29,61,24,25,9,58,47,71,77,8,88,98,66,20,62,50,79
5,29,73,44,72,74,76,39,70,71,67,28,40,15,35,68,46,66,37,54,43,55,89,14,33,4,23,56,17,81,24,38,30,58,50,69,13,20,98,57,100,19,92,51,41,31,94,82,99,42,83,21,75,93,1,47,49,63,8,53,12,7,86,64,27,85,22,36,97,88,10,16,84,95,65,59,60,9,80,34,61,11,96,18,79,48,90,78,87,91,2,32,3,26,6,25,62,52,45,77,5,29
1,80,4,8,9,20,49,16,35,62,2,52,54,90,19,10,100,50,3,68,40,60,88,58,13,94,91,30,59,34,67,22,11,53,85,57,96,12,15,7,84,41,65,64,81,66,75,23,6,45,21,83,32,92,82,51,48,5,44,28,61,24,56,26,43,31,73,27,36,71,76,46,87,78,69,17,38,74,97,72,25,33,70,37,98,93,86,79,99,14,47,42,39,63,77,89,18,95,29,55,1,80
1,79,4,80,20,100,89,8,85,44,2,83,82,75,52,91,3,10,49,57,58,55,90,16,17,34,94,50,92,40,64,14,11,69,86,96,45,30,48,54,38,22,88,53,7,67,6,18,35,68,5,99,31,56,63,66,97,43,62,23,65,84,41,95,32,87,21,74,19,71,24,46,9,12,51,81,42,59,39,28,98,61,25,78,76,47,60,29,15,27,73,33,13,36,37,77,93,26,72,70,1,79
