6,54,81,99,89,100,19,28,18,40,53,52,32,29,68,88,37,86,14,1,42,46,85,33,20,15,36,84,83,35,51,27,91,78,94,64,17,73,93,76,38,24,74,22,79,87,12,77,26,7,25,5,50,69,49,4,80,61,75,9,60,56,97,67,66,10,62,48,98,23,41,65,59,63,58,95,21,90,57,82,3,70,92,30,96,45,8,31,44,71,72,43,2,47,55,34,11,13,16,39,6,54
40,41,77,46,38,22,54,68,59,96,61,90,69,58,76,48,62,97,11,67,65,13,43,6,51,27,44,23,36,73,35,91,71,84,98,18,57,28,39,79,83,88,15,14,21,49,8,31,66,24,4,2,75,37,60,63,78,64,1,87,45,92,26,50,9,12,100,5,80,19,89,10,74,47,56,81,72,30,94,20,93,99,86,17,16,42,55,7,29,25,32,70,53,52,33,85,82,34,95,3,40,41
21,40,18,89,1,58,62,71,77,6,63,98,23,39,41,68,8,36,4,2,20,88,60,67,59,80,10,42,22,56,37,11,33,19,24,84,96,75,53,30,3,15,90,43,49,92,50,32,12,74,57,93,99,86,78,51,87,70,25,35,100,31,83,29,5,69,73,54,38,47,81,14,48,28,64,26,94,46,17,52,45,97,13,9,7,82,76,79,55,34,65,72,85,27,61,91,16,44,66,95,21,40
53,54,99,81,29,19,32,100,86,68,28,12,26,39,51,87,42,85,37,88,77,10,46,52,64,25,79,24,59,27,63,83,94,71,96,91,78,93,72,15,73,43,21,36,57,56,35,33,40,92,4,31,7,22,66,6,70,89,41,84,9,49,76,62,2,95,5,74,69,13,61,60,97,58,82,8,30,18,11,75,98,90,34,45,47,67,55,65,3,1,23,50,48,16,44,14,17,38,20,80,53,54
49,54,99,81,100,53,19,76,89,51,29,15,86,68,32,42,87,52,83,33,18,37,88,36,6,85,28,40,84,26,1,35,78,10,57,93,75,38,20,73,94,50,46,98,41,14,64,77,58,13,27,69,9,5,67,12,43,8,95,48,25,22,24,92,65,11,96,3,31,59,97,79,80,63,72,2,74,71,47,7,90,66,45,44,30,60,70,61,62,39,4,55,82,56,34,17,23,91,21,16,49,54
49,53,29,68,89,12,32,19,59,51,37,66,50,54,13,42,30,7,28,99,26,96,63,10,77,47,79,84,36,56,43,64,15,83,70,25,39,72,24,57,22,40,81,67,98,69,21,90,71,76,14,17,60,35,31,87,27,38,100,52,80,92,74,33,34,2,23,61,85,1,97,75,9,8,48,78,4,65,18,11,88,55,73,62,20,58,45,3,16,46,5,94,91,41,6,44,82,93,95,86,49,53
40,53,89,39,18,63,38,10,29,91,12,6,32,66,68,11,77,28,56,60,1,42,41,99,81,62,19,31,48,43,13,64,26,4,20,86,24,96,90,70,92,51,37,49,72,54,59,25,46,76,9,50,35,100,8,58,88,21,45,83,7,23,30,15,80,87,65,78,79,27,69,73,57,74,84,22,34,36,5,16,93,17,3,14,82,67,52,75,71,55,44,47,2,97,85,98,94,33,61,95,40,53
9,53,39,29,68,49,54,12,19,59,28,99,96,24,26,32,46,71,92,79,37,38,11,63,64,56,25,40,77,90,72,30,66,21,100,27,81,98,3,36,10,67,14,41,2,43,97,33,13,48,58,23,6,7,45,83,91,31,61,50,15,51,44,74,82,93,42,8,76,65,84,94,70,85,62,88,52,47,89,16,35,60,80,22,18,87,1,20,86,34,57,55,4,75,69,5,73,78,95,17,9,53
48,71,98,38,90,91,58,2,21,76,11,53,45,40,52,75,29,33,64,88,18,59,36,37,10,89,27,50,26,12,32,43,42,24,1,20,84,73,39,97,4,67,87,83,99,14,68,100,54,3,8,51,46,80,60,77,82,62,66,7,25,65,81,61,86,15,49,23,44,16,31,74,63,6,5,13,92,56,19,22,79,30,93,94,69,9,95,34,57,41,35,85,47,96,78,55,17,28,70,72,48,71
38,41,77,89,46,18,58,40,22,60,65,69,67,29,61,59,76,4,96,6,84,15,21,68,20,8,71,98,42,24,97,90,86,54,1,51,63,78,10,48,28,9,53,43,39,88,5,47,100,2,93,56,7,44,57,16,35,33,32,30,94,83,19,25,99,13,75,72,14,50,12,62,49,36,37,79,45,3,64,82,26,92,74,11,52,91,31,87,66,70,55,81,23,85,27,80,73,95,34,17,38,41
