79,80,9,89,45,83,61,88,87,78,69,91,47,92,85,19,75,55,49,81,48,82,57,58,5,14,73,60,68,20,44,11,99,42,84,38,23,31,7,6,100,70,74,28,35,33,43,96,3,24,59,12,67,50,39,71,21,52,72,37,4,98,27,66,8,93,54,29,36,40,63,18,97,26,95,94,2,15,62,64,25,16,65,22,30,17,86,13,46,51,53,90,41,1,10,34,76,77,56,32,79,80
5,80,1,2,20,56,89,45,44,4,58,10,35,14,54,55,47,9,92,59,48,7,61,50,49,11,88,21,69,16,79,3,13,39,51,60,29,37,57,19,99,84,91,38,23,31,53,52,83,100,28,71,96,24,33,12,76,42,63,81,70,72,27,64,98,85,8,43,36,40,87,67,73,95,6,74,94,93,15,62,97,65,25,17,22,30,86,18,90,82,46,66,75,78,26,34,41,77,68,32,5,80
5,79,1,2,20,56,89,44,80,4,10,35,86,55,58,14,54,75,59,48,7,50,49,11,21,88,83,16,45,85,3,13,39,87,69,82,51,60,29,57,37,99,91,84,38,78,47,23,31,53,52,100,28,71,96,24,33,19,9,12,61,76,42,63,70,72,64,98,8,43,36,40,68,67,73,95,6,74,94,93,15,62,97,65,27,25,17,22,30,26,18,90,92,46,81,66,34,41,77,32,5,79
5,50,1,2,20,56,54,44,58,4,10,35,8,42,14,53,59,7,49,11,45,16,21,3,13,39,29,37,99,51,89,90,38,23,31,57,52,60,93,100,69,28,71,96,24,33,61,12,9,27,76,63,70,72,19,40,64,98,36,75,82,48,67,73,95,6,15,55,83,92,74,94,80,62,97,43,65,86,25,47,17,22,85,30,84,78,79,18,68,87,46,88,66,81,91,34,41,26,77,32,5,50
1,5,2,20,56,44,58,4,10,35,8,54,14,55,59,7,50,49,11,21,45,16,3,13,39,51,29,37,99,89,90,38,23,31,53,57,52,60,93,100,69,28,71,96,24,33,61,12,9,27,76,63,70,72,19,64,98,36,40,75,82,48,67,73,95,6,83,92,74,94,80,15,62,97,43,65,86,25,47,17,22,85,30,84,78,79,18,68,87,46,88,66,81,91,34,41,26,77,32,42,1,5
50,80,89,42,54,45,53,47,9,92,48,15,61,88,79,5,69,21,49,14,73,60,20,44,11,13,99,84,91,38,23,31,52,7,6,58,83,100,70,74,28,35,33,43,96,3,24,59,12,19,67,55,39,81,71,72,37,4,98,85,27,66,8,93,29,36,40,63,18,87,97,68,95,94,2,62,64,25,16,65,30,17,86,51,41,46,90,1,82,57,10,75,26,78,34,76,77,56,32,22,50,80
50,79,89,80,42,86,54,53,9,75,48,88,83,85,45,5,19,21,87,14,73,82,69,60,20,44,11,13,99,91,84,38,78,23,31,52,7,6,47,100,70,74,28,35,33,43,96,3,58,24,68,59,12,61,67,55,39,71,72,37,15,4,98,66,8,93,49,29,36,40,63,18,97,95,94,2,62,64,25,16,65,26,30,17,27,51,41,46,90,1,92,10,81,57,34,76,77,56,32,22,50,79
5,29,1,2,20,56,44,58,76,4,72,10,66,35,70,71,8,39,73,67,14,68,55,40,46,59,7,50,74,49,11,45,16,3,13,33,51,63,99,54,69,89,93,64,90,38,37,23,31,53,57,52,60,21,100,27,28,96,24,61,12,9,19,98,36,75,82,48,95,83,94,80,15,62,92,43,86,25,47,17,22,97,85,30,84,78,79,18,87,88,65,81,91,6,34,41,26,77,32,42,5,29
1,80,2,20,89,4,10,42,14,47,17,22,45,3,9,41,53,5,92,48,7,6,50,61,11,88,19,43,69,16,79,13,21,57,35,49,60,29,37,44,99,54,51,84,91,38,23,31,83,100,28,71,96,52,24,33,12,76,56,63,81,70,72,27,64,98,85,39,8,36,40,58,87,67,73,95,94,74,93,15,62,97,65,25,30,46,86,18,90,55,82,66,75,78,26,59,34,77,68,32,1,80
1,79,2,20,89,80,4,10,86,42,14,17,75,22,3,41,53,5,48,7,6,50,15,47,11,88,83,43,16,85,45,13,21,87,57,69,82,35,60,29,37,44,99,91,54,51,84,38,78,23,31,100,28,71,96,52,24,33,19,9,12,61,76,56,63,55,70,72,49,64,98,39,8,36,40,58,68,67,73,95,94,74,93,62,97,65,27,25,30,46,26,18,90,92,81,66,59,34,77,32,1,79
